-69.2786377,41.61674805
-65.34691162,43.28408203
-61.30296021,44.6590332
-57.19031372,45.81342773
-53.03265381,46.7940918
-48.84379883,47.63188477
-44.63285217,48.35068359
-40.40561829,48.96679688
-36.16605225,49.49160156
-31.91724243,49.93544922
-27.66133118,50.30517578
-23.40003967,50.60678711
-19.13465424,50.84370117
-14.86633911,51.0199707
-10.59598923,51.1371582
-6.324440002,51.19658203
-2.052476692,51.19931641
2.219115448,51.14384766
6.489561462,51.02998047
10.75788498,50.85405273
15.02302704,50.6128418
19.28350983,50.30024414
23.53733826,49.90751953
27.78153076,49.42192383
32.01116333,48.82290039
36.21717224,48.07675781
40.3745636,47.09970703
44.40098267,45.67944336
48.23581543,43.80224609
51.83450928,41.50429688
55.16612549,38.83334961
58.21350098,35.84179688
60.97087402,32.58076172
63.44068604,29.09658203
65.62946777,25.42910156
67.54534912,21.61186523
69.19646606,17.67265625
70.58952026,13.63496094
71.72897949,9.518457031
72.61646118,5.340332031
73.25001221,1.116210938
73.62372437,-3.138671875
73.72739868,-7.408642578
73.54457397,-11.67583008
73.05245361,-15.91835938
72.21960449,-20.10698242
71.00562744,-24.20102539
69.35916138,-28.14038086
67.22312622,-31.83588867
64.54667969,-35.15908203
61.38743286,-38.03173828
58.01224976,-40.64902344
54.46164551,-43.02299805
50.75756226,-45.14970703
46.92215271,-47.02939453
42.97674255,-48.66591797
38.94119263,-50.06557617
34.83363037,-51.23740234
30.66991272,-52.19086914
26.46387024,-52.93623047
22.22750092,-53.48369141
17.9710083,-53.84321289
13.70314941,-54.02407227
9.431438446,-54.03510742
5.162350845,-53.88388672
0.9016121864,-53.57739258
-3.345802689,-53.12172852
-7.575321198,-52.52216797
-11.78265381,-51.78286133
-15.96369019,-50.90693359
-20.114328,-49.89667969
-24.23030853,-48.75341797
-28.30701904,-47.47719727
-32.33942566,-46.06723633
-36.32151184,-44.52089844
-40.24638672,-42.8347168
-44.10516357,-41.00244141
-47.88725281,-39.01669922
-51.57820435,-36.86645508
-55.15921021,-34.53793945
-58.60353394,-32.01181641
-61.87752686,-29.26889648
-64.96080322,-26.31318359
-67.84128418,-23.15942383
-70.50759277,-19.82265625
-72.94984741,-16.31855469
-75.15809326,-12.6625
-77.12183838,-8.869482422
-78.82973022,-4.954589844
-80.26852417,-0.9331054688
-81.4222168,3.179199219
-82.27085571,7.364990234
-82.78884277,11.60424805
-82.94445801,15.87197266
-82.69726563,20.13500977
-81.99720459,24.346875
-80.78656006,28.44047852
-79.00485229,32.31850586
-76.60764771,35.84775391
-73.59602051,38.86787109
-70.04528198,41.23017578
-69.2786377,41.61674805
-65.34691162,43.28408203
